awb,lat,lng,city,pincode,cluster
GS1101105149,19.1750985,72.9460555,Mumbai,400080,7
GS1319384009,19.1882297,72.9571294,Mumbai,400604,7
GS1424998907,19.1867398,72.95433,Mumbai,400604,7
GS1856542250,19.0460567,72.9012523,Mumbai,400074,10
GS1577048904,19.1833533,72.8570866,Mumbai,400097,17
GS2111718355,18.9589723,72.80201,Mumbai,400006,8
GS1767195833,19.0271205,72.8539249,Mumbai,400019,5
GS1443268583,19.08235931,72.85129547,Mumbai,400055,16
GS1443268583,19.08235931,72.85129547,Mumbai,400055,16
GS1687894153,19.0640856,72.8241872,Mumbai,400050,16
GS1843591333,19.175839,72.8689353,Mumbai,400097,17
BZPPL00940146,19.1094864,72.9232173,Mumbai,400079,10
GS1327248447,19.0567834,72.8982852,Mumbai,400071,10
GS1104717423,19.1475745,72.9305746,Mumbai,400078,2
GS1780506122,19.1309219,72.827486,Mumbai,400053,6
GS1124843811,19.108387,72.8798499,Mumbai,400059,10
GS1101519248,18.9188513,72.830246,Mumbai,400005,11
GS1015013376,19.1095961,72.8265327,Mumbai,400049,6
GS1633732928,19.061425,72.84956,Mumbai,400051,16
GS2113373295,19.1040489,72.871977,Mumbai,400059,9
GS1690572091,19.0813133,72.8862553,Mumbai,400070,10
GS1334810404,19.1368187,72.8680606,Mumbai,400093,17
GS2059497734,19.1355145,72.8211256,Mumbai,400058,6
GS1230779533,19.118605,72.8770032,Mumbai,400059,9
GS1382082792,19.0842549,72.8273082,Mumbai,400049,16
GS1400864799,19.0712601,72.8982741,Mumbai,400089,10
GS1472429019,19.1997281,72.864384,Mumbai,400101,17
GS1327248447,19.0567834,72.8982852,Mumbai,400071,10
GS1382082792,19.0842549,72.8273082,Mumbai,400049,16
GS1587371561,19.0603891,72.8434359,Mumbai,400051,16
GS1686556989,19.0699002,72.8377709,Mumbai,400054,16
GS1464495955,19.0321145,72.9024986,Mumbai,400074,1
GS1934401746,19.1232209,72.9299752,Mumbai,400083,10
GS1981485164,19.1394037,72.8574205,Mumbai,400060,17
GS1847652151,19.20598412,72.96035767,Mumbai,400606,7
GS1847652151,19.20598412,72.96035767,Mumbai,400606,7
GS1847652151,19.20598412,72.96035767,Mumbai,400606,7
GS1737483229,19.1434189,72.8234154,Mumbai,400053,20
GS1469721259,19.2068391,72.9550164,Mumbai,400606,7
GS1675040375,19.0293302,72.8729436,Mumbai,400037,1
GS1675040375,19.0293302,72.8729436,Mumbai,400037,1
GS2058210436,19.179702,72.857086,Mumbai,400097,17
GS2095071410,19.2238081,72.8609713,Mumbai,400066,12
GS1978633063,19.1429762,72.8073874,Mumbai,400061,20
GS1978633063,19.1429762,72.8073874,Mumbai,400061,20
GS1978633063,19.1429762,72.8073874,Mumbai,400061,20
GS1178987214,19.1980427,72.8737196,Mumbai,400101,17
GS1664649768,18.9626648,72.8148568,Mumbai,400007,8
GS1102305059,19.1336675,72.8238297,Mumbai,400053,6
GS2123825159,19.0731623,72.8310951,Mumbai,400052,16
GS1619775723,19.0314918,72.8581337,Mumbai,400022,5
GS1085431622,19.0148198,72.8255097,Mumbai,400025,5
GS1085431622,19.0148198,72.8255097,Mumbai,400025,5
GS1867697819,19.2176529,72.8255608,Mumbai,400067,34
GS1587371561,19.0603891,72.8434359,Mumbai,400051,16
BZPPL00940523,19.1527473,72.8777566,Mumbai,400097,17
GS1921915931,18.93639946,72.83820343,Mumbai,400001,11
GS1816986061,19.1091783,72.8877799,Mumbai,400072,10
GS1329227583,19.24005318,72.86530304,Mumbai,400066,12
GS1472429019,19.1997281,72.864384,Mumbai,400101,17
GS1963243164,19.245049,72.983598,Mumbai,400607,3
GS1570363566,18.9597509,72.837815,Mumbai,400009,40
GS1570363566,18.9597509,72.837815,Mumbai,400009,40
GS1570363566,18.9597509,72.837815,Mumbai,400009,40
GS1735029070,18.9676524,72.8296834,Mumbai,400008,40
GS1153513300,19.1160652,72.9017141,Mumbai,400076,10
GS1967927358,19.0737358,72.8472793,Mumbai,400055,16
GS1847652151,19.20598412,72.96035767,Mumbai,400606,7
GS1847652151,19.20598412,72.96035767,Mumbai,400606,7
GS1847652151,19.20598412,72.96035767,Mumbai,400606,7
GS1907013934,19.0668706,72.8663946,Mumbai,400051,16
BZPPL00941849,19.10129547,72.82833862,Mumbai,400049,16
BZPPL00941849,19.10129547,72.82833862,Mumbai,400049,16
GS1953658630,19.1007674,72.8830242,Mumbai,400072,10
GS1847652151,19.20598412,72.96035767,Mumbai,400606,7
GS1847652151,19.20598412,72.96035767,Mumbai,400606,7
GS1847652151,19.20598412,72.96035767,Mumbai,400606,7
GS1207660097,19.0784077,72.9137026,Mumbai,400075,10
GS1387604476,18.9659691,72.8292305,Mumbai,400008,40
GS1758646545,18.9807974,72.8264367,Mumbai,400011,40
GS1283221854,18.9706236,72.8376677,Mumbai,400010,40
GS1440171539,19.2607866,72.9843462,Mumbai,400607,14
GS1797365921,19.1151265,72.9079304,Mumbai,400080,10
GS2033516625,19.2224032,72.8580998,Mumbai,400066,12
GS1189219216,19.0405119,72.8642396,Mumbai,400022,16
GS1189219216,19.0405119,72.8642396,Mumbai,400022,16
GS1614923741,19.1780567,72.8732157,Mumbai,400097,17
GS1436792100,19.1757784,72.8553631,Mumbai,400097,17
GS1530325766,19.2063391,72.8378179,Mumbai,400067,0
GS1448645119,19.2162237,72.8308963,Mumbai,400067,0
GS2031278991,19.108472,72.8301264,Mumbai,400049,6
GS1325546738,19.1804692,72.8564006,Mumbai,400097,17
GS1325546738,19.1804692,72.8564006,Mumbai,400097,17
GS1325546738,19.1804692,72.8564006,Mumbai,400097,17
GS1796680218,19.1782453,72.8467106,Mumbai,400064,17
GS1796680218,19.1782453,72.8467106,Mumbai,400064,17
GS1402255658,19.011607,72.845973,Mumbai,400014,40
GS2060507075,19.0171861,72.8450776,Mumbai,400014,40
GS1117717136,19.0387848,72.9504846,Mumbai,400088,19
GS1976536614,18.9747682,72.8239226,Mumbai,400011,40
GS1521734788,18.9666212,72.8205582,Mumbai,400007,40
GS1037921842,19.1489849,72.8384932,Mumbai,400102,17
GS1850664193,19.1555729,72.8854138,Mumbai,400065,17
GS1247683503,19.1765331,72.947533,Mumbai,400063,7
GS1971805049,19.0546909,72.8318155,Mumbai,400050,16
GS1687385159,19.0769628,72.8758618,Mumbai,400070,10
GS1596411865,18.9404099,72.8372853,Mumbai,400001,11
GS1174974832,19.1250078,72.8599707,Mumbai,400093,6
GS1972063850,19.1410247,72.8366527,Mumbai,400102,6
GS2100496305,18.95499348,72.80043935,Mumbai,400006,11
GS1977853431,19.0460311,72.9006864,Mumbai,400074,10
GS1325546738,19.1804692,72.8564006,Mumbai,400097,17
GS1325546738,19.1804692,72.8564006,Mumbai,400097,17
GS1325546738,19.1804692,72.8564006,Mumbai,400097,17
GS1386010562,19.0666101,72.8889549,Mumbai,400089,10
GS1704619299,19.010747,72.8508366,Mumbai,400014,40
GS1771456672,19.2348291,72.8649773,Mumbai,400066,12
GS1622904950,19.0682673,72.8973302,Mumbai,400089,10
GS1310933483,19.1142868,72.9035407,Mumbai,400072,10
GS1310933483,19.1142868,72.9035407,Mumbai,400072,10
GS1883487210,19.1494931,72.9447648,Mumbai,400042,7
GS2117269585,18.9518278,72.8382898,Mumbai,400059,40
GS1493260487,19.18775051,72.86524516,Mumbai,400097,17
GS1821114379,19.1483497,72.8404703,Mumbai,400104,17
GS2009940785,19.0702511,72.8309154,Mumbai,400052,16
GS1376029774,19.2358859,72.8451056,Mumbai,400091,12
GS2117269585,18.9518278,72.8382898,Mumbai,400059,40
GS1393699318,19.1326873,72.8551085,Mumbai,400066,17
GS1041622210,19.0907741,72.8356698,Mumbai,400071,16
GS1123912766,19.2357138,72.8564865,Mumbai,400092,12
GS1645126924,18.9875689,72.8354766,Mumbai,400011,40
GS1437672332,19.1723759,72.8704321,Mumbai,400063,17
GS1324621242,19.1375172,72.8506533,Mumbai,400060,17
GS1216264411,19.2131787,72.9628005,Mumbai,400606,7
GS1888076604,18.97166252,72.80471802,Mumbai,400026,8
GS1888076604,18.9746317,72.8065023,Mumbai,400026,8
GS1996818996,18.9977502,72.8499901,Mumbai,400033,40
GS1690572091,19.0813133,72.8862553,Mumbai,400070,10
GS1407831992,19.055103,72.8281633,Mumbai,400050,16
GS2100627315,19.0278689,72.8453341,Mumbai,400016,16
GS1453186628,18.958727,72.8195255,Mumbai,400004,8
GS1250135648,18.9638934,72.8202571,Mumbai,400007,40
GS1620144057,19.1146088,72.9074131,Mumbai,400076,10
GS1217612539,18.96939659,72.81786346,Mumbai,400034,40
GS2058943261,19.0422885,72.893362,Mumbai,400074,1
GS2120470531,18.9675748,72.8247641,Mumbai,400008,40
GS1346827550,19.1227972,72.8953804,Mumbai,400072,4
GS1489676821,19.1161669,72.8853317,Mumbai,400059,9
GS1188342879,19.2239352,72.8651158,Mumbai,400066,12
GS1558142561,19.0400634,72.8681058,Mumbai,400037,9
GS1202739017,19.0225623,72.8730478,Mumbai,400037,40
GS1647337202,19.1358482,72.8125353,Mumbai,400061,20
GS1739325487,19.2194103,72.9751058,Mumbai,400610,7
GS1066073080,19.1965144,72.8267517,Mumbai,400095,0
GS1451214467,18.97717094,72.82466125,Mumbai,400011,40
GS1998618509,19.0654652,72.9076344,Mumbai,400089,10
GS1288120089,19.2012541,72.9978331,Mumbai,400605,15
GS1139109886,19.09401703,72.89785767,Mumbai,400084,10
GS1958078985,19.1004287,72.88607,Mumbai,400072,10
GS1870247664,19.2135246,72.8399627,Mumbai,400067,12
GS1140911650,19.0401292,72.8679787,Mumbai,400022,9
GS1520213614,19.0509858,72.82562,Mumbai,400050,16
GS1501046811,18.963692,72.8244874,Mumbai,400008,40
GS1809650220,19.1605311,72.9445718,Mumbai,400078,7
GS2016547730,19.00226402,72.82408142,Mumbai,400013,40
GS1017194920,19.1475207,72.9394555,Mumbai,400078,7
GS1520213614,19.0509858,72.82562,Mumbai,400050,16
GS1472428905,19.0985461,72.8687386,Mumbai,400099,9
GS1472428905,19.0985461,72.8687386,Mumbai,400099,9
GS1921915931,18.93639946,72.83820343,Mumbai,400001,11
GS1734995397,19.1220581,72.8912717,Mumbai,400072,4
GS1016917621,19.2315828,72.9864063,Mumbai,400607,3
GS1894766236,19.0790766,72.9024881,Mumbai,400077,10
GS1244202644,19.0936307,72.9009682,Mumbai,400084,10
GS1130566930,19.0383403,72.8437394,Mumbai,400016,16
GS1758657663,18.9630892,72.8145229,Mumbai,400007,8
GS1539533648,19.1442765,72.8248914,Mumbai,400053,6
GS1632294537,19.1426389,72.8321798,Mumbai,400102,6
GS2117269585,18.9518278,72.8382898,Mumbai,400059,40
GS1116955738,19.0616176,72.8335768,Mumbai,400050,16
GS1116955738,19.0595596,72.8295287,Mumbai,400050,16
GS1557022152,19.2108098,72.958846,Mumbai,400606,7
GS1333239316,19.1781666,72.8358778,Mumbai,400064,17
GS1370704181,18.950754,72.8020638,Mumbai,400006,11
GS1116955738,19.0616176,72.8335768,Mumbai,400050,16
GS1116955738,19.0595596,72.8295287,Mumbai,400050,16
GS2052755210,19.0118327,72.8332814,Mumbai,400012,40
GS1682666569,19.0702228,72.84804,Mumbai,400051,16
GS1668534145,19.1309195,72.8719018,Mumbai,400093,17
GS1681633863,19.1797516,72.8188581,Mumbai,400095,20
GS1922406708,19.138901,72.8665943,Mumbai,400093,17
GS1939997831,19.0326473,72.8706885,Mumbai,400037,1
GS1693416592,19.1846904,72.8306658,Mumbai,400064,0
GS1956745739,19.1641259,72.9548861,Mumbai,400081,7
GS2017638030,19.1135204,72.9039984,Mumbai,400076,10
GS1591266868,19.045038,72.8959528,Mumbai,400074,10
GS1817479930,19.0421732,72.9024986,Mumbai,400074,10
GS1864723169,19.1186646,72.8538833,Mumbai,400058,9
GS1864723169,19.1186646,72.8538833,Mumbai,400058,9
GS1864723169,19.2257812,72.8668682,Mumbai,400058,12
GS1570363566,18.9597509,72.837815,Mumbai,400009,40
GS1570363566,18.9597509,72.837815,Mumbai,400009,40
GS1570363566,18.9597509,72.837815,Mumbai,400009,40
GS1298277196,19.1308963,72.8712184,Mumbai,400093,17
GS1079707645,19.2176586,72.8710121,Mumbai,400066,12
GS1306013010,19.2622099,72.8625993,Mumbai,400053,18
GS1054098997,19.1185196,72.8559403,Mumbai,400093,9
GS1981485164,19.1394037,72.8574205,Mumbai,400060,17
GS1888076604,18.97166252,72.80471802,Mumbai,400026,8
GS1888076604,18.9746317,72.8065023,Mumbai,400026,8
GS1443268583,19.08235931,72.85129547,Mumbai,400055,16
GS1443268583,19.08235931,72.85129547,Mumbai,400055,16
GS1802009998,19.13069,72.9322149,Mumbai,400042,2
GS2099664797,19.1289688,72.8156706,Mumbai,400061,6
GS1191218149,19.2559588,72.9759592,Mumbai,400607,14
GS1550630261,19.23255348,72.85312653,Mumbai,400091,12
GS1238147737,19.1858134,72.8377624,Mumbai,400064,17
GS1530347689,18.973299,72.828002,Mumbai,400008,40
GS1195326440,19.1901953,72.9478546,Mumbai,400604,7
GS1215218410,19.1762177,72.8616978,Mumbai,400065,17
GS1380045406,19.0739004,72.8339981,Mumbai,400052,16
GS1041622210,19.0907741,72.8356698,Mumbai,400071,16
GS1091629661,19.1646061,72.8489278,Mumbai,400104,17
GS1851301059,19.1319368,72.8578095,Mumbai,400060,17
GS1851301059,19.1319368,72.8578095,Mumbai,400060,17
GS1297912695,19.1939831,72.844966,Mumbai,400058,17
GS2029014329,18.9881799,72.8277184,Mumbai,400013,40
GS1382368250,19.1607917,72.8876055,Mumbai,400063,17
GS1093938952,19.1614568,72.8425577,Mumbai,400104,17
GS1327846999,19.1436094,72.9307688,Mumbai,400078,2
GS1306013010,19.2622099,72.8625993,Mumbai,400601,18
GS1996818996,18.9977502,72.8499901,Mumbai,400033,40
GS1393697705,19.0538367,72.9056827,Mumbai,400071,10
GS1370704181,18.950754,72.8020638,Mumbai,400006,11
GS2018194528,19.037704,72.9473815,Mumbai,400088,19
GS1387079803,19.1191073,72.8903793,Mumbai,400072,4
GS2107645894,19.0610935,72.9168836,Mumbai,400043,19
GS2095445728,19.1404312,72.9231712,Mumbai,400078,4
GS1357652349,19.1302844,72.8222603,Mumbai,400053,6
BZPPL00918016,19.1106043,72.8937736,Mumbai,400072,10
GS1946373927,19.175839,72.8689353,Mumbai,400097,17
GS2142338325,19.2013954,72.8376402,Mumbai,400067,0
GS1018443010,19.1964886,72.8355082,Mumbai,400064,0
GS1805469381,19.2216764,72.9664657,Mumbai,400610,7
GS1796680218,19.1782453,72.8467106,Mumbai,400064,17
GS1796680218,19.1782453,72.8467106,Mumbai,400064,17
GS1453186628,18.958727,72.8195255,Mumbai,400004,8
GS1938219328,19.1239336,72.896236,Mumbai,400076,4
GS1836242059,19.1178967,72.8488152,Mumbai,400069,9
GS1234921102,19.1729329,72.8672888,Mumbai,400063,17
GS2105858218,19.0690686,72.8823209,Mumbai,400070,10
GS2133153797,19.2067426,72.9570851,Mumbai,400610,7
GS1511504006,19.2235177,72.8520563,Mumbai,400092,12
GS1755332885,18.9908188,72.8343833,Mumbai,400001,40
GS1136493164,19.0668069,72.9270125,Mumbai,400043,19
GS1889161170,19.0672312,72.8277247,Mumbai,400050,16
GS1294165033,18.9507551,72.8326243,Mumbai,400003,40
GS2143998627,19.1104392,72.8663234,Mumbai,400059,9
GS1106259465,19.146613,72.9390436,Mumbai,400078,2
GS2035224431,19.23138809,72.86216736,Mumbai,400066,12
GS1189219216,19.0405119,72.8642396,Mumbai,400022,16
GS1189219216,19.0405119,72.8642396,Mumbai,400022,16
GS1313563332,19.0830051,72.8487388,Mumbai,400055,16
GS2040954023,19.051694,72.930923,Mumbai,400043,19
GS1474363054,18.9988169,72.8493705,Mumbai,400015,40
GS1122650670,19.0411685,72.8698478,Mumbai,400022,9
GS1561100037,19.1232726,72.8258351,Mumbai,400053,6
BZPPL00940747,19.0999591,72.9184276,Mumbai,400086,10
GS1116955738,19.0616176,72.8335768,Mumbai,400050,16
GS1116955738,19.0595596,72.8295287,Mumbai,400050,16
GS1441599678,18.9725858,72.8157626,Mumbai,400034,40
GS1793946591,19.1789559,72.8137622,Mumbai,400095,20
GS1675040375,19.0293302,72.8729436,Mumbai,400037,1
GS1675040375,19.0293302,72.8729436,Mumbai,400037,1
GS1209008825,18.9409879,72.8241096,Mumbai,400020,11
GS1733599731,19.0655986,72.8791535,Mumbai,400024,10
GS1493767352,19.1292452,72.836039,Mumbai,400607,6
GS2113373295,19.1040489,72.871977,Mumbai,400059,9
GS1110272887,19.14786,72.8350325,Mumbai,400607,6
GS1333270371,19.0745192,72.8324689,Mumbai,400052,16
GS1098971935,19.11373711,72.93692017,Mumbai,400083,10
GS1357652349,19.1302844,72.8222603,Mumbai,400053,6
GS2101473947,19.1213977,72.8518941,Mumbai,400069,9
GS2124942316,19.1790344,72.9543745,Mumbai,400080,7
GS1443268583,19.08235931,72.85129547,Mumbai,400055,16
GS1443268583,19.08235931,72.85129547,Mumbai,400055,16
GS1384841458,19.11404991,72.8296814,Mumbai,400049,6
GS1969738345,19.00040578,72.84813333,Mumbai,400012,40
GS1472428905,19.0985461,72.8687386,Mumbai,400099,9
GS1472428905,19.0985461,72.8687386,Mumbai,400099,9
GS1280895128,19.1971344,72.8724754,Mumbai,400056,17
GS1280895128,19.1971344,72.8724754,Mumbai,400056,17
GS1806488658,19.2854369,72.9551067,Mumbai,400615,13
GS1414638199,19.13645554,72.84635162,Mumbai,400102,17
GS1377026007,19.2232391,72.8472554,Mumbai,400092,12
GS1814495637,19.1495814,72.8327628,Mumbai,400102,6
GS1490202013,19.07851982,72.85842896,Mumbai,400055,16
GS1695621596,19.2033321,72.8421034,Mumbai,400067,0
GS1325546738,19.1804692,72.8564006,Mumbai,400097,17
GS1325546738,19.1804692,72.8564006,Mumbai,400097,17
GS1325546738,19.1804692,72.8564006,Mumbai,400097,17
GS2124261015,19.2267673,72.8463037,Mumbai,400092,12
GS1511504006,19.2235177,72.8520563,Mumbai,400092,12
GS2081889982,19.1147104,72.8893492,Mumbai,400076,10
GS1749860547,19.08546066,72.84088135,Mumbai,400054,16
GS1283221854,18.9706236,72.8376677,Mumbai,400010,40
GS1843591333,19.175839,72.8689353,Mumbai,400097,17
GS1656113466,19.0859139,72.9181406,Mumbai,400075,10
GS2080983274,18.9548055,72.8233046,Mumbai,400004,40
GS2080983274,18.9548055,72.8233046,Mumbai,400004,40
GS1344176628,18.9550804,72.8226557,Mumbai,400004,40
GS1552423889,19.2522202,72.9793343,Mumbai,400607,14
GS1461134689,19.1405146,72.8570542,Mumbai,400060,17
GS1546772687,19.0709329,72.8981793,Mumbai,400089,10
GS1758657663,18.9630892,72.8145229,Mumbai,400007,8
GS1387079803,19.1191073,72.8903793,Mumbai,400072,4
GS1968201242,18.9839523,72.8392465,Mumbai,400003,40
GS1199616056,19.0673177,72.8663113,Mumbai,400051,16
GS1209008825,18.9409879,72.8241096,Mumbai,400020,11
GS1393054211,18.991379,72.8441629,Mumbai,400033,40
GS2109364012,19.0441086,72.8641659,Mumbai,400022,16
GS2123185592,19.1340296,72.8303879,Mumbai,400061,6
GS1351381032,19.0409583,72.9363643,Mumbai,400094,19
GS1878318187,19.1821506,72.8452337,Mumbai,400097,17
GS1248539556,19.2399099,72.858102,Mumbai,400601,12
GS2123185592,19.1340296,72.8303879,Mumbai,400061,6
GS1013975349,19.02007675,72.83757782,Mumbai,400028,16
GS1143884946,19.0331004,72.9475599,Mumbai,400088,19
GS2020601509,18.9908082,72.838173,Mumbai,400012,40
GS1159919050,19.2093408,72.9778461,Mumbai,400601,7
GS1804368638,19.1971025,72.8696544,Mumbai,400101,17
GS1797483985,18.9619634,72.8218121,Mumbai,400007,40
GS2070550354,19.0043207,72.8173864,Mumbai,400104,5
GS1968201242,18.9839523,72.8392465,Mumbai,400003,40
GS1570363566,18.9597509,72.837815,Mumbai,400009,40
GS1570363566,18.9597509,72.837815,Mumbai,400009,40
GS1570363566,18.9597509,72.837815,Mumbai,400009,40
GS1354865815,19.2128618,72.9855472,Mumbai,400601,7
BZPPL00960864,19.0530289,72.9262578,Mumbai,400043,19
GS1170191288,19.2418327,72.9709159,Mumbai,400607,13
GS1978633063,19.1429762,72.8073874,Mumbai,400061,20
GS1978633063,19.1429762,72.8073874,Mumbai,400061,20
GS1978633063,19.1429762,72.8073874,Mumbai,400061,20
GS1374764836,19.21382141,72.96260834,Mumbai,400606,7
GS1280056869,19.1083973,72.8434243,Mumbai,400056,9
GS1303743692,19.0507231,72.8714864,Mumbai,400022,9
GS1851301059,19.1319368,72.8578095,Mumbai,400060,17
GS1851301059,19.1319368,72.8578095,Mumbai,400060,17
GS1674402646,19.215059,72.8283158,Mumbai,400067,0
GS1728195820,19.0684559,72.8245216,Mumbai,400050,16
GS1193684299,19.129528,72.8331694,Mumbai,400095,6
GS1447644743,19.2020431,72.8205264,Mumbai,400095,0
GS1943253366,19.1172873,72.889785,Mumbai,400076,10
GS2145373780,18.943529,72.8276694,Mumbai,400002,11
GS1167118225,19.079474,72.9039955,Mumbai,400077,10
GS1978633063,19.1429762,72.8073874,Mumbai,400061,20
GS1978633063,19.1429762,72.8073874,Mumbai,400061,20
GS1978633063,19.1429762,72.8073874,Mumbai,400061,20
GS1922406708,19.138901,72.8665943,Mumbai,400093,17
GS1361909436,19.116105,72.905683,Mumbai,400076,10
GS1928618980,19.1118113,72.8985113,Mumbai,400072,10
GS1931895737,19.0857739,72.8325131,Mumbai,400054,16
GS1234129564,19.0442518,72.8669404,Mumbai,400093,9
GS1255943659,19.145572,72.8224931,Mumbai,400053,20
GS1071601022,19.2106059,72.8248052,Mumbai,400067,34
GS1411773573,19.2120887,72.8399879,Mumbai,400067,12
GS1694942891,18.9595888,72.8316318,Mumbai,400003,40
GS1694942891,18.9588953,72.8308838,Mumbai,400003,40
GS2056211549,19.0147332,72.8216371,Mumbai,400030,5
GS1253746841,19.2078857,72.9872146,Mumbai,400601,7
GS1691806807,19.1483789,72.9347632,Mumbai,400078,2
GS1309079974,18.9573159,72.830464,Mumbai,400003,40
GS1759870232,19.0293394,72.8420418,Mumbai,400016,16
GS2139819838,19.1330605,72.9151061,Mumbai,400076,4
GS1601342115,19.1741321,72.9579963,Mumbai,400080,7
GS1694942891,18.9595888,72.8316318,Mumbai,400003,40
GS1694942891,18.9588953,72.8308838,Mumbai,400003,40
GS1587091806,19.0122955,72.84625,Mumbai,400014,40
GS1565462101,19.2330342,72.9901397,Mumbai,400607,3
GS1081384477,19.1880459,72.9589748,Mumbai,400604,7
GS1570363566,18.9597509,72.837815,Mumbai,400009,40
GS1570363566,18.9597509,72.837815,Mumbai,400009,40
GS1570363566,18.9597509,72.837815,Mumbai,400009,40
GS1797483985,18.9619634,72.8218121,Mumbai,400007,40
GS1722546499,19.2062154,72.9585713,Mumbai,400606,7
GS2000450575,19.0825512,72.8495211,Mumbai,400055,16
GS1773740452,19.162418,72.844892,Mumbai,400104,17
GS1622417225,19.1641019,72.9453184,Mumbai,400080,7
GS1439035051,19.0682673,72.8973302,Mumbai,400089,10
GS1439035051,19.0682673,72.8973302,Mumbai,400089,10
GS1758906688,19.07801,72.88417,Mumbai,400070,10
GS1284663449,19.251681,72.8513031,Mumbai,400103,12
GS1732537266,19.0762321,72.9059694,Mumbai,400063,10
GS1809448552,18.9540382,72.824171,Mumbai,400004,40
GS1310933483,19.1142868,72.9035407,Mumbai,400072,10
GS1310933483,19.1142868,72.9035407,Mumbai,400072,10
GS1054289953,19.1389457,72.8946365,Mumbai,400087,17
GS1113931668,19.0659131,72.8822763,Mumbai,400024,10
GS1624227032,19.2172462,72.8284573,Mumbai,400067,34
GS1324621242,19.1375172,72.8506533,Mumbai,400060,17
GS1495342719,19.1139503,72.8854218,Mumbai,400059,10
GS1457464664,18.9710787,72.8155851,Mumbai,400034,40
GS2035224431,19.23138809,72.86216736,Mumbai,400066,12
GS1934195469,18.9253803,72.8222315,Mumbai,400021,11
GS1587091806,19.0122955,72.84625,Mumbai,400014,40
GS2031598190,19.1393862,72.8293921,Mumbai,400104,6
GS1263349889,19.2581421,72.9810726,Mumbai,400607,14
GS1477272485,19.1456809,72.9290081,Mumbai,400078,2
GS1864723169,19.1186646,72.8538833,Mumbai,400058,9
GS1864723169,19.1186646,72.8538833,Mumbai,400058,9
GS1864723169,19.2257812,72.8668682,Mumbai,400058,12
GS1295371689,18.9653519,72.812011,Mumbai,400007,8
GS2095071410,19.2238081,72.8609713,Mumbai,400066,12
GS2147356362,19.0879358,72.8956792,Mumbai,400086,10
GS1189159300,19.0632869,72.861825,Mumbai,400051,16
BZPPL00942110,19.1401865,72.804695,Mumbai,400061,20
GS1429227728,19.07333374,72.87319946,Mumbai,400070,10
GS1089651464,19.245838,72.861699,Mumbai,400092,12
GS1157314929,19.03512796,72.85740171,Mumbai,400022,16
GS1828898545,19.1336365,72.9354617,Mumbai,400042,2
GS1413329367,19.0661186,72.8259531,Mumbai,400050,16
GS2124424895,19.0802687,72.8883276,Mumbai,400070,10
GS1743753460,19.2220793,72.8637328,Mumbai,400066,12
GS1151473853,19.2264161,72.9693089,Mumbai,400610,7
GS1988753032,19.1784223,72.8435553,Mumbai,400064,17
GS2039984053,19.1108291,72.862878,Mumbai,400070,9
GS1895824328,19.0635415,72.8847621,Mumbai,400024,10
GS1729701009,19.0520481,72.9268395,Mumbai,400043,19
GS1327284776,19.2169435,72.8401233,Mumbai,400067,12
GS1551916957,19.2240077,72.9586519,Mumbai,400610,7
BZPPL00941849,19.10129547,72.82833862,Mumbai,400049,16
BZPPL00941849,19.10129547,72.82833862,Mumbai,400049,16
GS1968201242,18.9839523,72.8392465,Mumbai,400003,40
GS1972701883,19.1418995,72.8067452,Mumbai,400061,20
GS1704676156,19.1426102,72.8483456,Mumbai,400102,17
GS1759255074,19.077981,72.8748094,Mumbai,400029,10
GS2006240925,19.23583445,72.85451598,Mumbai,400091,12
GS1097176299,19.071925,72.830414,Mumbai,400052,16
GS1358037826,19.0319014,72.8616881,Mumbai,400037,5
GS2123185592,19.1340296,72.8303879,Mumbai,400061,6
GS1462081132,19.0063179,72.8242237,Mumbai,400030,40
GS1433524521,19.1758163,72.8730413,Mumbai,400097,17
GS1265364462,19.1164235,72.8772621,Mumbai,400059,9
GS1058729780,19.1053201,72.858702,Mumbai,400099,9
GS1411367681,19.1825236,72.8563912,Mumbai,400097,17
GS1927450962,19.1802672,72.8500844,Mumbai,400097,17
GS1744058849,19.1242287,72.8632958,Mumbai,400093,9
GS1346030103,19.0581792,72.8286779,Mumbai,400050,16
BZPPL00962192,19.0540892,72.8319395,Mumbai,400050,16
GS1153199757,19.1998361,72.8173,Mumbai,400095,34
GS1570363566,18.9597509,72.837815,Mumbai,400009,40
GS1570363566,18.9597509,72.837815,Mumbai,400009,40
GS1570363566,18.9597509,72.837815,Mumbai,400009,40
GS1759255074,19.077981,72.8748094,Mumbai,400029,10
GS1854917327,19.178868,72.9584198,Mumbai,400080,7
GS1194119077,19.1684546,72.9643775,Mumbai,400081,15
GS2080983274,18.9548055,72.8233046,Mumbai,400004,40
GS2080983274,18.9548055,72.8233046,Mumbai,400004,40
GS1512527491,18.9099285,72.8159657,Mumbai,400005,11
GS2142338325,19.2013954,72.8376402,Mumbai,400067,0
GS1384841458,19.11404991,72.8296814,Mumbai,400049,6
GS1528551227,19.0518025,72.8866238,Mumbai,400071,10
GS1439035051,19.0682673,72.8973302,Mumbai,400089,10
GS1439035051,19.0682673,72.8973302,Mumbai,400089,10
GS2113990924,19.208441,72.982836,Mumbai,400601,7
GS2113990924,19.208441,72.982836,Mumbai,400601,7
GS1797404996,19.1814395,72.8421587,Mumbai,400064,17
GS1649803307,19.0705818,72.9000834,Mumbai,400089,10
